_id,created_at,date,hours,task_id,updated_at,user_id
529c0c13ecf83700020000a1,2013-12-02 04:26:59 UTC,2013-11-21 00:00:00 UTC,4,529c0c0cecf837000200009f,2013-12-02 04:26:59 UTC,50aa8441cb5dc72bff0001bf
529c0c43ecf83700020000a7,2013-12-02 04:27:47 UTC,2013-11-22 00:00:00 UTC,3,529c0c3decf83700020000a5,2013-12-02 04:27:47 UTC,50aa8441cb5dc72bff0001bf
529c0c5fecf83700020000ad,2013-12-02 04:28:15 UTC,2013-11-22 00:00:00 UTC,1,529c0c58ecf83700020000ab,2013-12-02 04:28:15 UTC,50aa8441cb5dc72bff0001bf
529c0cc4ecf83700020000b3,2013-12-02 04:29:56 UTC,2013-11-25 00:00:00 UTC,4,529c0cbdecf83700020000b1,2013-12-02 04:29:56 UTC,50aa8441cb5dc72bff0001bf
529c0d2aecf83700020000bc,2013-12-02 04:31:38 UTC,2013-11-25 00:00:00 UTC,4,529c0cf7ecf83700020000b7,2013-12-02 04:31:38 UTC,50aa8441cb5dc72bff0001bf
529c0d36ecf83700020000be,2013-12-02 04:31:50 UTC,2013-11-26 00:00:00 UTC,1,529c0cf7ecf83700020000b7,2013-12-02 04:31:50 UTC,50aa8441cb5dc72bff0001bf
529c0d5decf83700020000c5,2013-12-02 04:32:29 UTC,2013-11-26 00:00:00 UTC,7,529c0d58ecf83700020000c3,2013-12-02 04:32:29 UTC,50aa8441cb5dc72bff0001bf
529c0dabecf83700020000cb,2013-12-02 04:33:47 UTC,2013-11-27 00:00:00 UTC,4,529c0da4ecf83700020000c9,2013-12-02 04:33:47 UTC,50aa8441cb5dc72bff0001bf
529c0de0ecf83700020000d1,2013-12-02 04:34:40 UTC,2013-11-27 00:00:00 UTC,2,529c0ddbecf83700020000cf,2013-12-02 04:34:40 UTC,50aa8441cb5dc72bff0001bf
529c0df3ecf83700020000d7,2013-12-02 04:34:59 UTC,2013-11-27 00:00:00 UTC,2,529c0deeecf83700020000d5,2013-12-02 04:34:59 UTC,50aa8441cb5dc72bff0001bf
529c0ec1ecf83700020000ef,2013-12-02 04:38:25 UTC,2013-11-29 00:00:00 UTC,8,529c0eb9ecf83700020000ed,2013-12-02 04:38:25 UTC,50aa8441cb5dc72bff0001bf
529c1067ecf83700020000f4,2013-12-02 04:45:27 UTC,2013-11-28 00:00:00 UTC,1,529c0e33ecf83700020000db,2013-12-02 04:45:27 UTC,50aa8441cb5dc72bff0001bf
529c1087ecf83700020000fa,2013-12-02 04:45:59 UTC,2013-11-28 00:00:00 UTC,3,529c0e54ecf83700020000e1,2013-12-02 04:45:59 UTC,50aa8441cb5dc72bff0001bf
529c10b0ecf8370002000100,2013-12-02 04:46:40 UTC,2013-11-28 00:00:00 UTC,4,529c0e98ecf83700020000e7,2013-12-02 04:46:40 UTC,50aa8441cb5dc72bff0001bf
529ca0c2022dff000200000e,2013-12-02 15:01:22 UTC,2013-11-28 00:00:00 UTC,3,529ca0b8022dff000200000c,2013-12-02 15:01:22 UTC,5194f5bd86e0d5000200000f
529ca0dd022dff0002000014,2013-12-02 15:01:49 UTC,2013-11-29 00:00:00 UTC,2,529ca0d2022dff0002000012,2013-12-02 15:01:49 UTC,5194f5bd86e0d5000200000f
529cb666c8b3f00002000004,2013-12-02 16:33:42 UTC,2013-12-02 00:00:00 UTC,0.3,529cb65dc8b3f00002000002,2013-12-02 16:33:42 UTC,5187bf4bf0e5a60002000004
529d16facfc9420002000001,2013-12-02 23:25:46 UTC,2013-12-02 00:00:00 UTC,0.5,529cf36bbd6e470002000002,2013-12-02 23:25:46 UTC,5187bf4bf0e5a60002000004
529d2484cfc9420002000039,2013-12-03 00:23:32 UTC,2013-11-25 00:00:00 UTC,33.5,529d2400cfc942000200000e,2013-12-03 00:23:32 UTC,4d70786b4bc13c767a000003
529d248ccfc942000200003b,2013-12-03 00:23:40 UTC,2013-11-25 00:00:00 UTC,11.75,529d240acfc9420002000014,2013-12-03 00:23:40 UTC,4d70786b4bc13c767a000003
529d2498cfc942000200003d,2013-12-03 00:23:52 UTC,2013-11-25 00:00:00 UTC,11.5,529d240bcfc9420002000016,2013-12-03 00:23:52 UTC,4d70786b4bc13c767a000003
529d24aacfc9420002000041,2013-12-03 00:24:10 UTC,2013-11-25 00:00:00 UTC,8,529d241dcfc9420002000021,2013-12-03 00:24:10 UTC,4d70786b4bc13c767a000003
529d24b9cfc9420002000043,2013-12-03 00:24:25 UTC,2013-11-25 00:00:00 UTC,12,529d241dcfc9420002000023,2013-12-03 00:24:25 UTC,4d70786b4bc13c767a000003
529d24c4cfc9420002000045,2013-12-03 00:24:36 UTC,2013-11-25 00:00:00 UTC,4.25,529d243ccfc942000200002c,2013-12-03 00:24:36 UTC,4d70786b4bc13c767a000003
529d24d2cfc9420002000047,2013-12-03 00:24:50 UTC,2013-11-25 00:00:00 UTC,4,529d241dcfc9420002000021,2013-12-03 00:24:50 UTC,4d70786b4bc13c767a000003
529d24dbcfc9420002000049,2013-12-03 00:24:59 UTC,2013-11-25 00:00:00 UTC,3.5,529d2443cfc942000200002f,2013-12-03 00:24:59 UTC,4d70786b4bc13c767a000003
529d24e3cfc942000200004b,2013-12-03 00:25:07 UTC,2013-12-03 00:00:00 UTC,3.5,529d2449cfc9420002000032,2013-12-03 00:25:07 UTC,4d70786b4bc13c767a000003
529d2507cfc9420002000056,2013-12-03 00:25:43 UTC,2013-11-25 00:00:00 UTC,3,529d2503cfc9420002000054,2013-12-03 00:25:43 UTC,4d70786b4bc13c767a000003
529d2512cfc942000200005c,2013-12-03 00:25:54 UTC,2013-11-25 00:00:00 UTC,1,529d250fcfc942000200005a,2013-12-03 00:25:54 UTC,4d70786b4bc13c767a000003
529d251ccfc9420002000062,2013-12-03 00:26:04 UTC,2013-11-25 00:00:00 UTC,1,529d2518cfc9420002000060,2013-12-03 00:26:04 UTC,4d70786b4bc13c767a000003
529d2526cfc9420002000068,2013-12-03 00:26:14 UTC,2013-11-25 00:00:00 UTC,1,529d2522cfc9420002000066,2013-12-03 00:26:14 UTC,4d70786b4bc13c767a000003
529d2539cfc942000200006a,2013-12-03 00:26:33 UTC,2013-11-25 00:00:00 UTC,2.5,529d240bcfc9420002000016,2013-12-03 00:26:33 UTC,4d70786b4bc13c767a000003
529d2546cfc942000200006c,2013-12-03 00:26:46 UTC,2013-11-25 00:00:00 UTC,2.5,529d2449cfc9420002000032,2013-12-03 00:26:46 UTC,4d70786b4bc13c767a000003
529d254ecfc942000200006e,2013-12-03 00:26:54 UTC,2013-11-25 00:00:00 UTC,1.75,529d2471cfc9420002000035,2013-12-03 00:26:54 UTC,4d70786b4bc13c767a000003
529d2569cfc9420002000074,2013-12-03 00:27:21 UTC,2013-11-25 00:00:00 UTC,2,529d2565cfc9420002000072,2013-12-03 00:27:21 UTC,4d70786b4bc13c767a000003
529d2584cfc9420002000078,2013-12-03 00:27:48 UTC,2013-11-25 00:00:00 UTC,1.5,529d2400cfc942000200000c,2013-12-03 00:27:48 UTC,4d70786b4bc13c767a000003
529d2592cfc942000200007a,2013-12-03 00:28:02 UTC,2013-11-25 00:00:00 UTC,1.5,529d243ccfc942000200002c,2013-12-03 00:28:02 UTC,4d70786b4bc13c767a000003
529d25a1cfc942000200007f,2013-12-03 00:28:17 UTC,2013-11-25 00:00:00 UTC,1.5,529d259acfc942000200007d,2013-12-03 00:28:17 UTC,4d70786b4bc13c767a000003
529d25bbcfc9420002000086,2013-12-03 00:28:43 UTC,2013-11-25 00:00:00 UTC,1.5,529d25b4cfc9420002000084,2013-12-03 00:28:43 UTC,4d70786b4bc13c767a000003
529d25ebcfc9420002000093,2013-12-03 00:29:31 UTC,2013-11-25 00:00:00 UTC,10.75,529d240fcfc942000200001b,2013-12-03 00:29:31 UTC,4d70786b4bc13c767a000003
529d25eecfc9420002000095,2013-12-03 00:29:34 UTC,2013-12-02 00:00:00 UTC,2,529d25e8cfc9420002000091,2013-12-03 00:29:34 UTC,5187bf4bf0e5a60002000004
529d25f4cfc942000200009a,2013-12-03 00:29:40 UTC,2013-11-25 00:00:00 UTC,1.25,529d240fcfc942000200001b,2013-12-03 00:29:40 UTC,4d70786b4bc13c767a000003
529d2607cfc942000200009e,2013-12-03 00:29:59 UTC,2013-11-25 00:00:00 UTC,1.25,529d259acfc942000200007d,2013-12-03 00:29:59 UTC,4d70786b4bc13c767a000003
529d2619cfc94200020000a2,2013-12-03 00:30:17 UTC,2013-11-25 00:00:00 UTC,1.25,529d240bcfc9420002000016,2013-12-03 00:30:17 UTC,4d70786b4bc13c767a000003
529d262ccfc94200020000a8,2013-12-03 00:30:36 UTC,2013-11-25 00:00:00 UTC,1,529d2625cfc94200020000a6,2013-12-03 00:30:36 UTC,4d70786b4bc13c767a000003
529d2641cfc94200020000ae,2013-12-03 00:30:57 UTC,2013-11-25 00:00:00 UTC,1,529d263ccfc94200020000ac,2013-12-03 00:30:57 UTC,4d70786b4bc13c767a000003
529d2677cfc94200020000b6,2013-12-03 00:31:51 UTC,2013-11-25 00:00:00 UTC,1,529d2672cfc94200020000b4,2013-12-03 00:31:51 UTC,4d70786b4bc13c767a000003
529d2688cfc94200020000bc,2013-12-03 00:32:08 UTC,2013-11-25 00:00:00 UTC,4,529d2683cfc94200020000ba,2013-12-03 00:32:08 UTC,4d70786b4bc13c767a000003
529d26c3cfc94200020000c8,2013-12-03 00:33:07 UTC,2013-11-25 00:00:00 UTC,2,529d26bdcfc94200020000c6,2013-12-03 00:33:07 UTC,4d70786b4bc13c767a000003
529d26d3cfc94200020000ce,2013-12-03 00:33:23 UTC,2013-11-25 00:00:00 UTC,40,529d2400cfc942000200000c,2013-12-03 00:33:23 UTC,4d70786b4bc13c767a000003
529e0d4945946b000200000c,2013-12-03 16:56:41 UTC,2013-11-12 00:00:00 UTC,1,529e0d4345946b000200000a,2013-12-03 16:56:41 UTC,4d974436ead1cc69f7000005
529e0e1145946b000200001c,2013-12-03 17:00:01 UTC,2013-12-03 00:00:00 UTC,0.8,529d25e8cfc9420002000091,2013-12-03 17:00:01 UTC,5187bf4bf0e5a60002000004
529e2d0841f2b70002000004,2013-12-03 19:12:08 UTC,2013-12-03 00:00:00 UTC,1,529e2b6841f2b70002000002,2013-12-03 19:12:08 UTC,5187bf4bf0e5a60002000004
529e344c41f2b7000200000a,2013-12-03 19:43:08 UTC,2013-12-03 00:00:00 UTC,0.2,529e2b6841f2b70002000002,2013-12-03 19:43:08 UTC,5187bf4bf0e5a60002000004
529e3aa741f2b70002000010,2013-12-03 20:10:15 UTC,2013-12-03 00:00:00 UTC,0.3,529e3aa141f2b7000200000e,2013-12-03 20:10:15 UTC,5187bf4bf0e5a60002000004
529e51d9a4081b0002000007,2013-12-03 21:49:13 UTC,2013-12-03 00:00:00 UTC,0.6,529e51b7a4081b0002000003,2013-12-03 21:49:13 UTC,5187bf4bf0e5a60002000004
529e5e94a4081b000200000b,2013-12-03 22:43:32 UTC,2013-12-03 00:00:00 UTC,0.3,529e51b7a4081b0002000003,2013-12-03 22:43:32 UTC,5187bf4bf0e5a60002000004
529e64a5a4081b000200000d,2013-12-03 23:09:25 UTC,2013-12-03 00:00:00 UTC,0.4,529e51b7a4081b0002000003,2013-12-03 23:09:25 UTC,5187bf4bf0e5a60002000004
529e9881af46400002000005,2013-12-04 02:50:41 UTC,2013-12-02 00:00:00 UTC,3,529e9873af46400002000003,2013-12-04 02:50:41 UTC,5194f5bd86e0d5000200000f
529e98bbaf4640000200000b,2013-12-04 02:51:39 UTC,2013-12-02 00:00:00 UTC,1,5296b5d2b7a4ea0002000007,2013-12-04 02:51:39 UTC,5194f5bd86e0d5000200000f
529e98feaf46400002000017,2013-12-04 02:52:46 UTC,2013-12-02 00:00:00 UTC,4,52993cfd4e8a650002000003,2013-12-04 02:52:46 UTC,5194f5bd86e0d5000200000f
529e9929af4640000200001e,2013-12-04 02:53:29 UTC,2013-12-03 00:00:00 UTC,1,52993cfd4e8a650002000003,2013-12-04 02:53:29 UTC,5194f5bd86e0d5000200000f
529e9940af46400002000024,2013-12-04 02:53:52 UTC,2013-12-03 00:00:00 UTC,2,529e9939af46400002000022,2013-12-04 02:53:52 UTC,5194f5bd86e0d5000200000f
529e9958af4640000200002a,2013-12-04 02:54:16 UTC,2013-12-03 00:00:00 UTC,2,529e9951af46400002000028,2013-12-04 02:54:16 UTC,5194f5bd86e0d5000200000f
529e9989af46400002000033,2013-12-04 02:55:05 UTC,2013-12-03 00:00:00 UTC,3,529e9983af46400002000031,2013-12-04 02:55:05 UTC,5194f5bd86e0d5000200000f
529f562495c5400002000007,2013-12-04 16:19:48 UTC,2013-11-20 00:00:00 UTC,3,529e0d5a45946b0002000010,2013-12-04 16:19:48 UTC,4d974436ead1cc69f7000005
529f56a095c5400002000016,2013-12-04 16:21:52 UTC,2013-11-21 00:00:00 UTC,5,529e0d7b45946b0002000016,2013-12-04 16:21:52 UTC,4d974436ead1cc69f7000005
529f56bc95c540000200001c,2013-12-04 16:22:20 UTC,2013-11-12 00:00:00 UTC,3,529e0cf045946b0002000004,2013-12-04 16:22:20 UTC,4d974436ead1cc69f7000005
529f578895c5400002000024,2013-12-04 16:25:44 UTC,2013-11-28 00:00:00 UTC,6,529f577995c5400002000022,2013-12-04 16:25:44 UTC,4d974436ead1cc69f7000005
529f57bc95c540000200002a,2013-12-04 16:26:36 UTC,2013-11-15 00:00:00 UTC,2,529f57ae95c5400002000028,2013-12-04 16:26:36 UTC,4d974436ead1cc69f7000005
529f57fe95c5400002000030,2013-12-04 16:27:42 UTC,2013-11-13 00:00:00 UTC,1,529f57f695c540000200002e,2013-12-04 16:27:42 UTC,4d974436ead1cc69f7000005
529f58b395c5400002000036,2013-12-04 16:30:43 UTC,2013-11-08 00:00:00 UTC,1,529f58ab95c5400002000034,2013-12-04 16:30:43 UTC,4d974436ead1cc69f7000005
529f5b1b95c540000200003c,2013-12-04 16:40:59 UTC,2013-11-18 00:00:00 UTC,6,529f597695c540000200003a,2013-12-04 16:40:59 UTC,4d974436ead1cc69f7000005
529f622a95c540000200004c,2013-12-04 17:11:06 UTC,2013-11-25 00:00:00 UTC,3,529f621c95c540000200004a,2013-12-04 17:11:06 UTC,51c108955c5a2f0002000002
529f624395c5400002000052,2013-12-04 17:11:31 UTC,2013-11-25 00:00:00 UTC,5,529f623a95c5400002000050,2013-12-04 17:11:31 UTC,51c108955c5a2f0002000002
529f626195c5400002000058,2013-12-04 17:12:01 UTC,2013-11-26 00:00:00 UTC,8,529f625995c5400002000056,2013-12-04 17:12:01 UTC,51c108955c5a2f0002000002
529f62a595c540000200006a,2013-12-04 17:13:09 UTC,2013-11-27 00:00:00 UTC,8,529f625995c5400002000056,2013-12-04 17:13:09 UTC,51c108955c5a2f0002000002
529f62c995c540000200006f,2013-12-04 17:13:45 UTC,2013-11-28 00:00:00 UTC,4,529f625995c5400002000056,2013-12-04 17:13:45 UTC,51c108955c5a2f0002000002
529f62dc95c5400002000075,2013-12-04 17:14:04 UTC,2013-11-28 00:00:00 UTC,4,529f627e95c540000200005e,2013-12-04 17:14:04 UTC,51c108955c5a2f0002000002
529f62ea95c5400002000079,2013-12-04 17:14:18 UTC,2013-11-29 00:00:00 UTC,8,529f627e95c540000200005e,2013-12-04 17:14:18 UTC,51c108955c5a2f0002000002
529f701a95c540000200007d,2013-12-04 18:10:34 UTC,2013-12-04 00:00:00 UTC,2.3,529e51b7a4081b0002000003,2013-12-04 18:10:34 UTC,5187bf4bf0e5a60002000004
529f8791dbf64f0002000004,2013-12-04 19:50:41 UTC,2013-12-04 00:00:00 UTC,0.7,529f8643dbf64f0002000002,2013-12-04 19:50:41 UTC,5187bf4bf0e5a60002000004
529fb5459bd4260002000004,2013-12-04 23:05:41 UTC,2013-12-04 00:00:00 UTC,2.2,529fb53c9bd4260002000002,2013-12-04 23:05:41 UTC,5187bf4bf0e5a60002000004
529fee81a50bea0002000005,2013-12-05 03:09:53 UTC,2013-12-04 00:00:00 UTC,1.5,529fee77a50bea0002000003,2013-12-05 03:09:53 UTC,5194f5bd86e0d5000200000f
529fee91a50bea000200000b,2013-12-05 03:10:09 UTC,2013-12-04 00:00:00 UTC,2,529fee8da50bea0002000009,2013-12-05 03:10:09 UTC,5194f5bd86e0d5000200000f
529feea6a50bea0002000011,2013-12-05 03:10:30 UTC,2013-12-04 00:00:00 UTC,2,529fee9da50bea000200000f,2013-12-05 03:10:30 UTC,5194f5bd86e0d5000200000f
529feec4a50bea0002000017,2013-12-05 03:11:00 UTC,2013-12-04 00:00:00 UTC,3,529e9983af46400002000031,2013-12-05 03:11:00 UTC,5194f5bd86e0d5000200000f
52a09ea73c6980000200000b,2013-12-05 15:41:27 UTC,2013-12-05 00:00:00 UTC,0.3,52a09e8e3c69800002000003,2013-12-05 15:41:27 UTC,5187bf4bf0e5a60002000004
52a0a88b3c69800002000011,2013-12-05 16:23:39 UTC,2013-12-04 00:00:00 UTC,1.1,529fb53c9bd4260002000002,2013-12-05 16:23:39 UTC,5187bf4bf0e5a60002000004
52a0e6de8dd6ac0002000004,2013-12-05 20:49:34 UTC,2013-12-05 00:00:00 UTC,0.6,529fb53c9bd4260002000002,2013-12-05 20:49:34 UTC,5187bf4bf0e5a60002000004
52a0edf08dd6ac000200000a,2013-12-05 21:19:44 UTC,2013-12-05 00:00:00 UTC,0.6,52a0ede68dd6ac0002000008,2013-12-05 21:19:44 UTC,5187bf4bf0e5a60002000004
52a1f8e85b8f3b0002000004,2013-12-06 16:18:48 UTC,2013-12-06 00:00:00 UTC,1.1,52a1f8e05b8f3b0002000002,2013-12-06 16:18:48 UTC,5187bf4bf0e5a60002000004
52a1fe7f5b8f3b0002000006,2013-12-06 16:42:39 UTC,2013-12-06 00:00:00 UTC,0.3,52a1f8e05b8f3b0002000002,2013-12-06 16:42:39 UTC,5187bf4bf0e5a60002000004
52a220fe995ea90002000004,2013-12-06 19:09:50 UTC,2013-12-06 00:00:00 UTC,1.1,52a220f7995ea90002000002,2013-12-06 19:09:50 UTC,5187bf4bf0e5a60002000004
52a268e07891830002000003,2013-12-07 00:16:32 UTC,2013-12-05 00:00:00 UTC,7,529fee8da50bea0002000009,2013-12-07 00:16:32 UTC,5194f5bd86e0d5000200000f
52a268eb7891830002000005,2013-12-07 00:16:43 UTC,2013-12-06 00:00:00 UTC,4,529fee8da50bea0002000009,2013-12-07 00:16:43 UTC,5194f5bd86e0d5000200000f
52a269087891830002000009,2013-12-07 00:17:12 UTC,2013-12-06 00:00:00 UTC,1,529e9983af46400002000031,2013-12-07 00:17:12 UTC,5194f5bd86e0d5000200000f
52a26930789183000200000f,2013-12-07 00:17:52 UTC,2013-12-06 00:00:00 UTC,2,52a26928789183000200000d,2013-12-07 00:17:52 UTC,5194f5bd86e0d5000200000f
52a271b5789183000200001b,2013-12-07 00:54:13 UTC,2013-12-06 00:00:00 UTC,1.2,52a271ab7891830002000019,2013-12-07 00:54:13 UTC,5187bf4bf0e5a60002000004
52a62fe1e486a30002000004,2013-12-09 21:02:25 UTC,2013-12-09 00:00:00 UTC,3.8,52a62fc6e486a30002000002,2013-12-09 21:02:25 UTC,5187bf4bf0e5a60002000004
52a64f369fecd00002000002,2013-12-09 23:16:06 UTC,2013-12-09 00:00:00 UTC,1,52a62fc6e486a30002000002,2013-12-09 23:16:06 UTC,5187bf4bf0e5a60002000004
52a67bb766cab80002000003,2013-12-10 02:25:59 UTC,2013-12-09 00:00:00 UTC,8,52a26928789183000200000d,2013-12-10 02:25:59 UTC,5194f5bd86e0d5000200000f
52a75c38c50fe50002000002,2013-12-10 18:23:52 UTC,2013-12-10 00:00:00 UTC,0.6,52a62fc6e486a30002000002,2013-12-10 18:23:52 UTC,5187bf4bf0e5a60002000004
52a76862c50fe50002000006,2013-12-10 19:15:46 UTC,2013-12-10 00:00:00 UTC,0.3,52a62fc6e486a30002000002,2013-12-10 19:15:46 UTC,5187bf4bf0e5a60002000004
52a7868dd583750002000008,2013-12-10 21:24:29 UTC,2013-12-10 00:00:00 UTC,0.3,52a785bfd583750002000002,2013-12-10 21:24:29 UTC,5187bf4bf0e5a60002000004
52a89360ae5c060002000005,2013-12-11 16:31:28 UTC,2013-12-11 00:00:00 UTC,0.8,52a89359ae5c060002000003,2013-12-11 16:31:28 UTC,5187bf4bf0e5a60002000004
52a8c2a7359afd0002000004,2013-12-11 19:53:11 UTC,2013-12-11 00:00:00 UTC,2.4,52a8c295359afd0002000002,2013-12-11 19:53:11 UTC,5187bf4bf0e5a60002000004
52a8ddf516251e0002000002,2013-12-11 21:49:41 UTC,2013-12-11 00:00:00 UTC,0.9,52a8c295359afd0002000002,2013-12-11 21:49:41 UTC,5187bf4bf0e5a60002000004
52a92e6ecfa6740002000003,2013-12-12 03:33:02 UTC,2013-12-10 00:00:00 UTC,8,52a26928789183000200000d,2013-12-12 03:33:02 UTC,5194f5bd86e0d5000200000f
52a92e7ccfa6740002000005,2013-12-12 03:33:16 UTC,2013-12-11 00:00:00 UTC,6,52a26928789183000200000d,2013-12-12 03:33:16 UTC,5194f5bd86e0d5000200000f
52a92e8ecfa6740002000009,2013-12-12 03:33:34 UTC,2013-12-11 00:00:00 UTC,1,529fee8da50bea0002000009,2013-12-12 03:33:34 UTC,5194f5bd86e0d5000200000f
52aa23567e4ec80002000004,2013-12-12 20:57:58 UTC,2013-12-12 00:00:00 UTC,1.8,52a8c295359afd0002000002,2013-12-12 20:57:58 UTC,5187bf4bf0e5a60002000004
52aa4d201f1d6d0002000002,2013-12-12 23:56:16 UTC,2013-12-12 00:00:00 UTC,2.8,52a8c295359afd0002000002,2013-12-12 23:56:16 UTC,5187bf4bf0e5a60002000004
52aa4d2f1f1d6d0002000004,2013-12-12 23:56:32 UTC,2013-12-12 00:00:00 UTC,0.6,52a8c295359afd0002000002,2013-12-12 23:56:32 UTC,5187bf4bf0e5a60002000004
52aaaeb3e26f080002000002,2013-12-13 06:52:35 UTC,2013-12-13 00:00:00 UTC,0.5,52a8c295359afd0002000002,2013-12-13 06:52:35 UTC,5187bf4bf0e5a60002000004
52ab3afc5879d20002000002,2013-12-13 16:51:08 UTC,2013-12-13 00:00:00 UTC,0.4,52a8c295359afd0002000002,2013-12-13 16:51:08 UTC,5187bf4bf0e5a60002000004
52af4719ce02070002000004,2013-12-16 18:31:53 UTC,2013-12-16 00:00:00 UTC,0.9,52af46ffce02070002000002,2013-12-16 18:31:53 UTC,5187bf4bf0e5a60002000004
52af7ec484088a0002000005,2013-12-16 22:29:24 UTC,2013-12-16 00:00:00 UTC,1,52af7ea884088a0002000002,2013-12-16 22:29:24 UTC,5187bf4bf0e5a60002000004
52afc614d66d1d0002000005,2013-12-17 03:33:40 UTC,2013-12-16 00:00:00 UTC,8,52afc609d66d1d0002000003,2013-12-17 03:33:40 UTC,5194f5bd86e0d5000200000f
52b0cbd046f0790002000001,2013-12-17 22:10:24 UTC,2013-12-17 00:00:00 UTC,1,52af7ea884088a0002000002,2013-12-17 22:10:24 UTC,5187bf4bf0e5a60002000004
52b0d3fd46f0790002000003,2013-12-17 22:45:17 UTC,2013-12-17 00:00:00 UTC,0.5,52af7ea884088a0002000002,2013-12-17 22:45:17 UTC,5187bf4bf0e5a60002000004
52b1174f8084a00002000005,2013-12-18 03:32:31 UTC,2013-12-17 00:00:00 UTC,2,52b117498084a00002000003,2013-12-18 03:32:31 UTC,5194f5bd86e0d5000200000f
52b117798084a0000200000b,2013-12-18 03:33:13 UTC,2013-12-17 00:00:00 UTC,1.5,52b1176e8084a00002000009,2013-12-18 03:33:13 UTC,5194f5bd86e0d5000200000f
52b117a68084a00002000011,2013-12-18 03:33:58 UTC,2013-12-17 00:00:00 UTC,1.5,52b1179f8084a0000200000f,2013-12-18 03:33:58 UTC,5194f5bd86e0d5000200000f
52b117d58084a00002000017,2013-12-18 03:34:45 UTC,2013-12-17 00:00:00 UTC,2,52b117cb8084a00002000015,2013-12-18 03:34:45 UTC,5194f5bd86e0d5000200000f
52b151c15acea10002000003,2013-12-18 07:41:53 UTC,2013-12-18 00:00:00 UTC,1.3,52af7ea884088a0002000002,2013-12-18 07:41:53 UTC,5187bf4bf0e5a60002000004
52b1deab5bb6f70002000003,2013-12-18 17:43:07 UTC,2013-12-18 00:00:00 UTC,2.3,52af7ea884088a0002000002,2013-12-18 17:43:07 UTC,5187bf4bf0e5a60002000004
52b1fc8cb410e10002000004,2013-12-18 19:50:36 UTC,2013-12-18 00:00:00 UTC,1.8,52b1fc84b410e10002000002,2013-12-18 19:50:36 UTC,5187bf4bf0e5a60002000004
52b2673755fcd50002000003,2013-12-19 03:25:43 UTC,2013-12-18 00:00:00 UTC,3.5,52b117cb8084a00002000015,2013-12-19 03:25:43 UTC,5194f5bd86e0d5000200000f
52b2676255fcd50002000009,2013-12-19 03:26:26 UTC,2013-12-18 00:00:00 UTC,1,52b2675c55fcd50002000007,2013-12-19 03:26:26 UTC,5194f5bd86e0d5000200000f
52b2678755fcd5000200000f,2013-12-19 03:27:03 UTC,2013-12-18 00:00:00 UTC,2,52b2677d55fcd5000200000d,2013-12-19 03:27:03 UTC,5194f5bd86e0d5000200000f
52b31dec72fc7f0002000004,2013-12-19 16:25:16 UTC,2013-12-19 00:00:00 UTC,0.2,52b31da772fc7f0002000002,2013-12-19 16:25:16 UTC,5187bf4bf0e5a60002000004
52b33f5e44ff1b0002000004,2013-12-19 18:47:58 UTC,2013-12-19 00:00:00 UTC,1,52b33e7744ff1b0002000002,2013-12-19 18:47:58 UTC,5187bf4bf0e5a60002000004
52b34b3144ff1b000200000e,2013-12-19 19:38:25 UTC,2013-12-19 00:00:00 UTC,0.5,52b34b1c44ff1b0002000008,2013-12-19 19:38:25 UTC,5187bf4bf0e5a60002000004
52b398458e5c270002000006,2013-12-20 01:07:17 UTC,2013-12-19 00:00:00 UTC,3,52b3983e8e5c270002000004,2013-12-20 01:07:17 UTC,5194f5bd86e0d5000200000f
52b3985b8e5c27000200000c,2013-12-20 01:07:39 UTC,2013-12-19 00:00:00 UTC,1,52b398558e5c27000200000a,2013-12-20 01:07:39 UTC,5194f5bd86e0d5000200000f
52b398708e5c270002000012,2013-12-20 01:08:00 UTC,2013-12-19 00:00:00 UTC,4,52b3986a8e5c270002000010,2013-12-20 01:08:00 UTC,5194f5bd86e0d5000200000f
52b48dbf3498cb0002000001,2013-12-20 18:34:39 UTC,2013-12-20 00:00:00 UTC,2.3,52b478c3482a4c0002000004,2013-12-20 18:34:39 UTC,5187bf4bf0e5a60002000004
52b492093498cb0002000005,2013-12-20 18:52:57 UTC,2013-12-20 00:00:00 UTC,0.2,52b478c3482a4c0002000004,2013-12-20 18:52:57 UTC,5187bf4bf0e5a60002000004
52b8551ca73ab40002000002,2013-12-23 15:22:04 UTC,2013-12-20 00:00:00 UTC,2.3,52b4a6c38ac9670002000002,2013-12-23 15:22:04 UTC,5187bf4bf0e5a60002000004
52b89cf536e5910002000004,2013-12-23 20:28:37 UTC,2013-12-23 00:00:00 UTC,3.2,52b89ce536e5910002000002,2013-12-23 20:28:37 UTC,5187bf4bf0e5a60002000004
52b8c0fa72525e0002000002,2013-12-23 23:02:18 UTC,2013-12-23 00:00:00 UTC,0.4,52b89ce536e5910002000002,2013-12-23 23:02:18 UTC,5187bf4bf0e5a60002000004
52b8df7eeeb8c40002000007,2013-12-24 01:12:30 UTC,2013-12-20 00:00:00 UTC,3,52b3983e8e5c270002000004,2013-12-24 01:12:30 UTC,5194f5bd86e0d5000200000f
52b8e0a5eeb8c4000200000c,2013-12-24 01:17:25 UTC,2013-12-20 00:00:00 UTC,1,52a26928789183000200000d,2013-12-24 01:17:25 UTC,5194f5bd86e0d5000200000f
